id,y_pred
10169,424.03705
10170,179.51997
10171,417.2996
10172,153.55745
10173,62.961147
10174,153.41888
10175,223.1753
10176,183.61365
10177,55.693058
10178,160.76868
10179,204.52884
10180,96.34737
10181,142.61993
10182,75.65153
10183,100.87183
10184,381.7439
10185,500.54434
10186,189.1173
10187,190.33331
10188,155.15353
10189,27.205338
10190,369.17456
10191,47.407166
10192,114.665726
10193,62.128178
10194,270.63193
10195,186.59949
10196,187.0798
10197,182.77335
10198,328.93393
10199,99.72179
10200,151.58327
10201,816.18134
10202,275.56924
10203,173.64424
10204,32.521885
10205,2427.4158
10206,215.44055
10207,150.89592
10208,192.06842
10209,242.61201
10210,216.34601
10211,58.60817
10212,236.3166
10213,150.62624
10214,152.16374
10215,136.85397
10216,508.20938
10217,137.33366
10218,85.46155
10219,87.858025
10220,0.10236427
10221,89.558716
10222,181.66539
10223,96.80155
10224,117.88061
10225,268.33588
10226,919.5122
10227,77.390755
10228,137.5732
10229,73.56999
10230,1276.8208
10231,24.174511
10232,119.460434
10233,306.0987
10234,99.06407
10235,223.84344
10236,75.35219
10237,224.32664
10238,147.5733
10239,95.5884
10240,86.06473
10241,116.982155
10242,218.84732
10243,170.77286
10244,772.0868
10245,118.236435
10246,72.028206
10247,121.75645
10248,160.16347
10249,69.0118
10250,114.806274
10251,342.3805
10252,61.35358
10253,85.01033
10254,186.99477
10255,245.06981
10256,128.71153
10257,408.00754
10258,56.48844
10259,62.82413
10260,441.51306
10261,210.83362
10262,149.94661
10263,34.005272
10264,14.796535
10265,183.46724
10266,332.60785
10267,634.6366
10268,79.66919
10269,91.587296
10270,81.267
10271,130.02069
10272,109.55896
10273,174.01132
10274,120.32786
10275,129.22046
10276,561.12555
10277,230.309
10278,155.73285
10279,216.50345
10280,122.01337
10281,237.2072
10282,141.0627
10283,227.96097
10284,66.802216
10285,245.2962
10286,142.74553
10287,55.105892
10288,35.729324
10289,216.76288
10290,279.64218
10291,91.15796
10292,25.55473
10293,186.4848
10294,148.50021
10295,40.175556
10296,282.97202
10297,324.53906
10298,124.875786
10299,36.27171
10300,211.96712
10301,156.74968
10302,47.786285
10303,52.545788
10304,179.60309
10305,101.34575
10306,348.4331
10307,119.1639
10308,52.304367
10309,322.40732
10310,146.49847
10311,90.74998
10312,34.134327
10313,167.91673
10314,121.74785
10315,374.93182
10316,14.898786
10317,285.27585
10318,238.20145
10319,176.60579
10320,1662.8787
10321,183.0197
10322,533.9016
10323,115.18706
10324,127.57885
10325,1028.6029
10326,1233.1898
10327,1289.6593
10328,251.9265
10329,172.205
10330,474.24338
10331,107.470856
10332,131.41534
10333,210.35498
10334,398.9513
10335,341.24768
10336,302.75717
10337,151.65208
10338,211.43219
10339,322.10855
10340,266.8576
10341,116.260864
10342,180.83374
10343,59.51781
10344,251.08968
10345,82.40773
10346,132.1729
10347,110.51033
10348,165.77736
10349,111.06352
10350,184.49138
10351,208.81073
10352,241.99
10353,175.03488
10354,256.66818
10355,623.9735
10356,45.573997
10357,369.31308
10358,222.25488
10359,98.91369
10360,94.81879
10361,74.92277
10362,116.35064
10363,31.969894
10364,105.95058
10365,62.081104
10366,198.15155
10367,-142.78226
10368,207.97789
10369,142.3471
10370,19.636522
10371,82.208374
10372,127.09394
10373,323.47308
10374,30.592041
10375,25.816635
10376,67.19855
10377,63.014248
10378,102.27075
10379,119.3675
10380,314.3232
10381,82.92416
10382,165.33087
10383,128.20923
10384,380.65747
10385,220.1511
10386,56.70343
10387,97.85735
10388,282.90274
10389,44.4109
10390,66.97791
10391,199.5471
10392,366.5567
10393,176.98683
10394,331.44333
10395,80.78533
10396,160.9534
10397,119.91917
10398,95.22651
10399,145.68025
10400,210.90324
10401,168.75032
10402,380.10156
10403,122.66073
10404,259.14404
10405,139.00003
10406,116.64902
10407,127.322136
10408,190.5174
10409,48.563362
10410,161.03488
10411,236.4333
10412,263.13568
10413,318.9995
10414,113.25973
10415,321.66092
10416,351.89105
10417,408.9111
10418,154.85051
10419,317.55157
10420,394.59335
10421,282.03268
10422,209.63774
10423,182.78593
10424,135.9592
10425,129.73203
10426,170.21565
10427,128.78767
10428,191.99876
10429,647.2087
10430,15.352053
10431,260.9009
10432,301.59027
10433,180.41406
10434,168.04811
10435,275.10852
10436,189.1966
10437,58.73309
10438,280.46597
10439,204.68028
10440,272.8714
10441,176.61018
10442,160.08415
10443,243.6145
10444,137.06435
10445,270.76294
10446,307.98895
10447,517.09717
10448,209.57216
10449,156.19595
10450,462.51324
10451,108.52848
10452,57.87439
10453,381.339
10454,213.75523
10455,434.5517
10456,85.19418
10457,81.05625
10458,47.25024
10459,574.317
10460,126.33626
10461,1016.81116
10462,198.89423
10463,120.034325
10464,150.03151
10465,199.7217
10466,199.61014
10467,100.18198
10468,55.92926
10469,304.5516
10470,181.48741
10471,193.43645
10472,32.980022
10473,192.72609
10474,106.78973
10475,94.23216
10476,57.599472
10477,223.6107
10478,53.717346
10479,48.503017
10480,416.42166
10481,720.31055
10482,210.92787
10483,208.70436
10484,14.670399
10485,141.3119
10486,195.67628
10487,112.13394
10488,377.22842
10489,567.0681
10490,1097.6521
10491,246.57597
10492,106.240654
10493,171.45699
10494,-26.752872
10495,150.8506
10496,99.014015
10497,156.00638
10498,367.1106
10499,9.33659
10500,149.67126
10501,238.69373
10502,92.04198
10503,159.58842
10504,134.11633
10505,134.00908
10506,259.95764
10507,284.27612
10508,175.09218
10509,410.83456
10510,86.4718
10511,66.29924
10512,139.33252
10513,72.39553
10514,56.50742
10515,156.04233
10516,268.52795
10517,420.77588
10518,135.78044
10519,131.72043
10520,220.97499
10521,488.15506
10522,211.17635
10523,85.70199
10524,112.99566
10525,178.50583
10526,129.1906
10527,296.55377
10528,121.907005
10529,63.28018
10530,230.88847
10531,1145.828
10532,116.79193
10533,56.212196
10534,692.03894
10535,14.665925
10536,375.63687
10537,43.405113
10538,934.7893
10539,189.21889
10540,123.10322
10541,174.02933
10542,82.77312
10543,92.79208
10544,150.31013
10545,51.882042
10546,239.99408
10547,424.208
10548,108.38564
10549,227.56435
10550,135.37386
10551,48.35311
10552,467.0173
10553,234.26865
10554,107.1042
10555,208.70436
10556,72.08413
10557,96.148895
10558,75.601814
10559,49.16256
10560,71.524704
10561,468.0294
10562,441.28467
10563,180.1385
10564,108.77849
10565,314.27444
10566,339.3787
10567,349.77704
10568,58.308598
10569,158.45667
10570,263.26495
10571,70.434875
10572,382.65344
10573,107.01507
10574,153.19257
10575,184.00772
10576,340.01724
10577,182.36299
10578,288.15695
10579,226.70407
10580,2.092594
10581,53.688828
10582,54.365616
10583,175.2928
10584,51.046043
10585,243.94452
10586,306.9886
10587,107.82083
10588,101.12028
10589,150.66983
10590,65.681206
10591,102.704384
10592,100.06394
10593,237.99445
10594,92.12292
10595,101.668335
10596,249.49258
10597,34.769104
10598,201.50218
10599,71.83479
10600,144.3402
10601,315.969
10602,224.31294
10603,283.5034
10604,653.95715
10605,246.08022
10606,285.64355
10607,78.12251
10608,289.04443
10609,2410.5059
10610,170.77335
10611,163.08908
10612,170.82277
10613,148.47621
10614,134.46426
10615,364.27164
10616,188.61671
10617,58.370792
10618,206.6429
10619,216.9385
10620,109.74861
10621,263.61932
10622,96.85394
10623,172.18896
10624,73.317635
10625,256.6858
10626,96.10656
10627,284.63077
10628,257.17487
10629,177.0469
10630,132.09265
10631,324.85898
10632,67.61903
10633,98.13565
10634,-4.4065475
10635,395.91367
10636,136.21696
10637,139.81335
10638,78.22708
10639,51.771626
10640,198.3337
10641,97.71732
10642,291.80948
10643,364.44754
10644,0.18698838
10645,170.05794
10646,310.6646
10647,121.876595
10648,78.60552
10649,38.60227
10650,1240.1257
10651,137.12337
10652,266.39505
10653,102.5101
10654,556.4304
10655,134.34998
10656,144.23872
10657,195.92883
10658,291.51886
10659,125.3645
10660,193.85588
10661,200.32678
10662,192.24977
10663,117.49793
10664,149.86641
10665,119.22252
10666,468.79468
10667,60.304447
10668,568.17004
10669,268.29895
10670,130.63835
10671,42.708454
10672,51.70989
10673,162.10333
10674,134.37502
10675,163.3918
10676,-67.59236
10677,277.41055
10678,419.80945
10679,91.63533
10680,292.5029
10681,198.55919
10682,121.66973
10683,170.08372
10684,135.51747
10685,355.66632
10686,142.65285
10687,181.95259
10688,223.99017
10689,443.8222
10690,202.15504
10691,195.06946
10692,183.2654
10693,1084.6564
10694,139.09573
10695,243.53474
10696,-5.294531
10697,129.21336
10698,43.14224
10699,122.145256
10700,189.3286
10701,509.23734
10702,278.92007
10703,293.2629
10704,121.98379
10705,201.86627
10706,1257.8196
10707,77.71203
10708,125.57141
10709,78.879105
10710,21.404877
10711,135.16089
10712,155.44324
10713,141.8174
10714,70.02468
10715,246.23659
10716,78.296715
10717,587.17535
10718,265.00305
10719,318.2161
10720,256.68817
10721,97.062454
10722,356.05063
10723,69.60981
10724,77.26695
10725,299.89557
10726,193.19577
10727,161.36285
10728,53.397217
10729,188.35187
10730,77.20349
10731,255.72661
10732,91.50547
10733,75.52377
10734,25.288996
10735,171.73517
10736,128.56372
10737,108.91542
10738,255.35042
10739,147.0026
10740,602.6161
10741,273.57346
10742,219.79912
10743,40.22779
10744,177.65988
10745,186.39958
10746,125.81988
10747,62.0482
10748,279.93628
10749,39.151882
10750,61.88058
10751,56.64688
10752,390.23483
10753,368.4012
10754,468.85193
10755,194.19232
10756,57.097454
10757,134.07007
10758,57.22841
10759,530.179
10760,771.7706
10761,525.73505
10762,214.5034
10763,40.796215
10764,311.89993
10765,461.98505
10766,386.3412
10767,386.50845
10768,146.32893
10769,191.0695
10770,1143.4977
10771,136.52477
10772,132.3309
10773,701.52997
10774,137.42383
10775,101.963104
10776,93.503494
10777,118.2789
10778,114.07579
10779,436.96146
10780,251.15784
10781,202.56317
10782,172.25568
10783,71.98116
10784,103.67907
10785,159.53186
10786,127.09052
10787,87.68292
10788,201.70943
10789,66.9606
10790,166.47095
10791,253.0124
10792,207.41597
10793,205.95851
10794,167.94649
10795,264.10855
10796,228.2084
10797,110.94417
10798,94.63106
10799,372.39575
10800,136.76671
10801,298.15738
10802,162.69507
10803,309.57138
10804,112.25485
10805,110.758415
10806,90.32322
10807,119.673645
10808,165.41508
10809,42.907463
10810,276.20847
10811,116.75013
10812,46.318157
10813,248.22093
10814,129.1305
10815,119.898766
10816,124.88345
10817,143.25589
10818,287.68643
10819,10123.519
10820,105.95217
10821,179.85892
10822,485.28973
10823,98.50482
10824,109.33832
10825,254.77428
10826,112.54939
10827,191.41388
10828,159.74124
10829,153.28922
10830,275.5387
10831,122.37965
10832,207.51808
10833,256.96738
10834,115.179596
10835,169.61252
10836,169.45135
10837,52.181316
10838,399.57587
10839,43.02563
10840,474.4874
10841,1349.0981
10842,176.09195
10843,258.27625
10844,131.06337
10845,95.00482
10846,51.088654
10847,66.36489
10848,175.18245
10849,341.9992
10850,214.98386
10851,99.86439
10852,41.905266
10853,199.91542
10854,116.92009
10855,59.713364
10856,168.16364
10857,110.04036
10858,196.22975
10859,210.49515
10860,354.07187
10861,76.47302
10862,90.84478
10863,130.47382
10864,186.75235
10865,320.78204
10866,155.51508
10867,171.05539
10868,180.14325
10869,69.66204
10870,518.2722
10871,137.61029
10872,93.460785
10873,62.941822
10874,-39.795418
10875,142.88713
10876,252.43501
10877,408.66632
10878,328.24045
10879,170.98857
10880,162.2536
10881,105.047806
10882,159.72188
10883,129.16959
10884,289.97202
10885,303.79208
10886,594.375
10887,333.61884
10888,141.97041
10889,237.02367
10890,118.943016
10891,117.434525
10892,114.835754
10893,132.16833
10894,276.09256
10895,252.77104
10896,284.59937
10897,207.0055
10898,166.71739
10899,61.2273
10900,328.6459
10901,31.56185
10902,-1.1452395
10903,172.00662
10904,1207.3132
10905,196.50076
10906,233.74648
10907,198.65549
10908,9.501919
10909,105.21648
10910,353.5701
10911,195.37915
10912,109.42203
10913,1364.9387
10914,469.0494
10915,204.3801
10916,119.30633
10917,159.39261
10918,302.99173
10919,365.72183
10920,82.01025
10921,124.74606
10922,203.93
10923,154.92586
10924,297.66956
10925,153.98335
10926,131.38048
10927,62.680904
10928,480.64853
10929,254.63344
10930,285.5904
10931,169.52647
10932,405.05228
10933,63.85977
10934,57.61008
10935,253.77081
10936,219.50313
10937,334.56287
10938,246.84167
10939,506.16354
10940,44.18065
10941,514.77423
10942,122.34823
10943,73.48689
10944,17.749828
10945,195.57962
10946,278.14438
10947,2552.4797
10948,137.6509
10949,268.07562
10950,45.16924
10951,514.85645
10952,147.29185
10953,42.23271
10954,96.36543
10955,202.41328
10956,432.49216
10957,139.50545
10958,167.9609
10959,146.02942
10960,174.37126
10961,173.17256
10962,328.98352
10963,407.90036
10964,77.15968
10965,288.8095
10966,113.91212
10967,74.803185
10968,160.83293
10969,330.9407
10970,174.63148
10971,120.60417
10972,55.1347
10973,79.661354
10974,52.884045
10975,146.91725
10976,133.62555
10977,74.353294
10978,221.77682
10979,116.203476
10980,189.92245
10981,37.355873
10982,97.630104
10983,187.13838
10984,126.269684
10985,509.92
10986,164.4664
10987,197.60712
10988,108.56086
10989,693.7404
10990,101.93775
10991,56.353607
10992,52.32337
10993,34.948544
10994,77.741776
10995,202.03821
10996,352.23083
10997,60.137985
10998,228.93265
10999,224.5781
11000,187.51715
11001,281.9274
11002,166.27426
11003,145.95454
11004,34.8704
11005,137.02557
11006,200.87363
11007,125.53821
11008,65.664444
11009,268.51645
11010,132.87766
11011,157.35324
11012,31.081598
11013,17.996334
11014,76.25467
11015,242.064
11016,76.33109
11017,314.12897
11018,132.87338
11019,68.71102
11020,1246.2915
11021,162.22859
11022,166.91457
11023,1332.8224
11024,52.34843
11025,204.2147
11026,373.22263
11027,218.99348
11028,309.77582
11029,325.87238
11030,212.49132
11031,221.20007
11032,70.09231
11033,52.052177
11034,201.96066
11035,1102.6752
11036,67.448616
11037,310.1033
11038,53.362083
11039,310.84174
11040,184.55998
11041,143.42337
11042,63.965816
11043,160.15321
11044,133.94156
11045,62.096943
11046,231.019
11047,454.8206
11048,200.35188
11049,121.323006
11050,162.39395
11051,170.72914
11052,235.80093
11053,225.61082
11054,368.604
11055,222.78687
11056,340.25385
11057,85.02409
11058,333.5739
11059,36.06279
11060,96.78659
11061,51.635204
11062,335.55676
11063,139.93121
11064,199.65909
11065,168.72902
11066,168.83565
11067,296.90326
11068,204.11656
11069,223.25209
11070,79.6328
11071,65.4642
11072,169.23198
11073,315.008
11074,244.48674
11075,151.4248
11076,74.51905
11077,389.54367
11078,72.59406
11079,95.599754
11080,66.22107
11081,37.686413
11082,301.32147
11083,224.89299
11084,237.34544
11085,403.8816
11086,161.63374
11087,15.373893
11088,282.96024
11089,37.687626
11090,137.3366
11091,435.442
11092,116.645966
11093,353.40753
11094,63.0921
11095,82.79504
11096,75.62201
11097,518.00757
11098,297.96576
11099,63.05325
11100,227.91492
11101,539.515
11102,149.61784
11103,153.98462
11104,558.45917
11105,347.13217
11106,45.12334
11107,183.49786
11108,58.161793
11109,184.01982
11110,196.57727
11111,163.8038
11112,187.67285
11113,163.29556
11114,201.83426
11115,536.2941
11116,75.96402
11117,182.05307
11118,237.29388
11119,214.32529
11120,55.792053
11121,93.434845
11122,502.5361
11123,261.7064
11124,92.552895
11125,120.18941
11126,311.33688
11127,285.3179
11128,162.97249
11129,196.30064
11130,26.638306
11131,142.09671
11132,565.63934
11133,191.34926
11134,232.94235
11135,102.67352
11136,257.03314
11137,117.22063
11138,320.40045
11139,544.873
11140,327.02954
11141,147.78688
11142,476.6743
11143,163.71481
11144,67.40432
11145,374.73865
11146,217.99248
11147,578.0463
11148,50.323013
11149,78.81294
11150,262.21085
11151,116.76686
11152,378.09167
11153,250.11128
11154,54.19763
11155,171.6152
11156,148.38724
11157,57.32971
11158,239.79378
11159,46.441772
11160,3238.8972
11161,259.26096
11162,231.63034
11163,143.25288
11164,74.88374
11165,137.12804
11166,271.49774
11167,201.38397
11168,158.58298
11169,51.885487
11170,108.341675
11171,170.04192
11172,304.06482
11173,69.05589
11174,205.26407
11175,142.15257
11176,480.07675
11177,141.93735
11178,156.5984
11179,105.983055
11180,108.58117
11181,295.79578
11182,221.07518
11183,231.84155
11184,246.9668
11185,247.11018
11186,703.17596
11187,297.449
11188,-153.71416
11189,41.138927
11190,101.63254
11191,143.56189
11192,64.17665
11193,355.19092
11194,108.22898
11195,201.01418
11196,69.20564
11197,127.27108
11198,199.81416
11199,97.50934
11200,218.41216
11201,157.73141
11202,51.698513
11203,336.80136
11204,134.89465
11205,193.82802
11206,161.96288
11207,146.6442
11208,690.9472
11209,128.08386
11210,160.56143
11211,471.129
11212,471.21353
11213,96.65087
11214,133.83318
11215,238.29225
11216,340.75
11217,84.146194
11218,221.38211
11219,134.37788
11220,264.43274
11221,558.79517
11222,-144.02637
11223,1.6812619
11224,220.95152
11225,64.175995
11226,434.57043
11227,270.7604
11228,233.36725
11229,104.85546
11230,203.7812
11231,106.66021
11232,107.94106
11233,226.07481
11234,245.25731
11235,82.9179
11236,63.122036
11237,197.49829
11238,162.86432
11239,274.3052
11240,35.94597
11241,212.3406
11242,147.35835
11243,184.03693
11244,190.41806
11245,284.60074
11246,66.188774
11247,182.6252
11248,155.03691
11249,104.19387
11250,83.46776
11251,247.10251
11252,342.84814
11253,168.14105
11254,166.2852
11255,308.11115
11256,71.883965
11257,513.6177
11258,21.653902
11259,190.74654
11260,96.1063
11261,163.52855
11262,70.971375
11263,172.08826
11264,107.16756
11265,229.46956
11266,228.26215
11267,349.7461
11268,209.13535
11269,145.07158
11270,66.555275
11271,58.615555
11272,415.49515
11273,396.21335
11274,363.11606
11275,91.47871
11276,-266.0766
11277,90.733765
11278,149.7626
11279,183.6906
11280,112.33186
11281,126.182755
11282,144.34282
11283,120.00677
11284,141.42067
11285,136.86525
11286,481.0994
11287,236.22931
11288,301.6922
11289,398.14667
11290,72.054436
11291,99.92461
11292,535.6403
11293,178.56863
11294,133.34274
11295,818.9734
11296,109.99038
11297,186.97173
11298,666.3042
11299,119.743286
11300,68.78645
11301,150.49536
11302,115.46626
11303,129.35664
11304,37.88475
11305,344.82837
11306,59.22055
11307,151.36395
11308,232.08913
11309,136.07265
11310,331.5597
11311,237.1692
11312,16.818665
11313,52.00989
11314,606.6461
11315,10032.551
11316,538.31464
11317,62.114735
11318,125.272285
11319,158.31859
11320,353.32132
11321,163.43254
11322,112.804955
11323,165.50313
11324,529.84784
11325,62.874058
11326,236.2597
11327,751.4125
11328,174.49524
11329,66.2752
11330,136.90393
11331,159.04965
11332,59.977257
11333,110.20168
11334,818.6176
11335,223.06215
11336,331.2604
11337,381.6058
11338,68.73941
11339,212.58017
11340,128.9238
11341,177.15338
11342,204.1685
11343,279.2501
11344,379.40842
11345,71.98875
11346,176.1868
11347,186.37827
11348,162.33725
11349,143.01373
11350,102.26516
11351,711.35394
11352,176.2393
11353,98.5874
11354,281.33203
11355,154.66504
11356,86.65649
11357,230.68906
11358,168.5931
11359,101.32439
11360,184.6944
11361,88.23501
11362,199.39828
11363,354.6042
11364,157.47388
11365,135.67902
11366,251.9769
11367,207.40715
11368,203.0986
11369,53.97604
11370,78.76079
11371,132.52325
11372,143.13145
11373,103.70027
11374,38.232876
11375,34.03363
11376,63.370094
11377,117.49889
11378,321.8326
11379,259.80902
11380,293.18524
11381,176.19484
11382,308.0785
11383,177.10764
11384,118.2376
11385,121.0962
11386,71.30388
11387,30.311523
11388,213.782
11389,85.559525
11390,187.17229
11391,223.59456
11392,198.92007
11393,163.65451
11394,199.77086
11395,63.93228
11396,179.99591
11397,117.77033
11398,452.61926
11399,47.445393
11400,896.8932
11401,206.34656
11402,118.663956
11403,6646.9146
11404,183.09418
11405,42.68533
11406,161.51813
11407,240.57318
11408,1489.8193
11409,83.88893
11410,19.522337
11411,291.34927
11412,292.64224
11413,95.13713
11414,112.89695
11415,31.718279
11416,337.1841
11417,45.598686
11418,301.40546
11419,27.618938
11420,493.04562
11421,149.98433
11422,95.41649
11423,86.813095
11424,57.445396
11425,150.41156
11426,117.82317
11427,769.65
11428,202.94907
11429,51.155136
11430,106.33678
11431,122.93523
11432,310.78497
11433,209.32462
11434,138.0633
11435,138.27768
11436,255.10529
11437,963.48145
11438,76.615135
11439,131.77177
11440,774.512
11441,94.5939
11442,198.6427
11443,143.9572
11444,87.844086
11445,285.22375
11446,294.46786
11447,53.89276
11448,95.04883
11449,99.91163
11450,246.22887
11451,260.76404
11452,175.376
11453,132.4313
11454,214.53398
11455,134.37021
11456,993.4703
11457,138.28549
11458,201.98953
11459,213.04077
11460,630.0672
11461,99.16714
11462,45.69706
11463,307.6603
11464,122.81848
11465,135.8307
11466,65.10685
11467,141.51338
11468,326.56342
11469,182.71877
11470,56.643665
11471,168.24539
11472,112.4101
11473,360.09433
11474,381.92786
11475,65.86851
11476,181.52391
11477,73.29285
11478,278.52188
11479,54.559982
11480,415.78094
11481,3.8320034
11482,-12.493955
11483,252.01743
11484,190.308
11485,299.3584
11486,135.05663
11487,41.85825
11488,125.86783
11489,43.902077
11490,168.85489
11491,153.43175
11492,70.6186
11493,160.14993
11494,234.80922
11495,237.82701
11496,732.7449
11497,159.02097
11498,111.543304
11499,196.58444
11500,155.3222
11501,224.87737
11502,79.50105
11503,165.76622
11504,191.8011
11505,118.5338
11506,404.85754
11507,1401.5695
11508,73.89975
11509,115.02919
11510,390.8898
11511,203.74223
11512,291.83817
11513,115.50942
11514,282.29764
11515,358.24066
11516,216.75891
11517,124.15251
11518,203.60828
11519,33.901527
11520,265.6651
11521,0.8919897
11522,246.71384
11523,6.606136
11524,107.62379
11525,233.84126
11526,165.7003
11527,82.91846
11528,183.53836
11529,38.607525
11530,137.29178
11531,626.8284
11532,62.264763
11533,192.0318
11534,100.686005
11535,36.6788
11536,159.10307
11537,294.42514
11538,129.35513
11539,75.26707
11540,265.44498
11541,207.19939
11542,161.86086
11543,632.04016
11544,111.20553
11545,64.34341
11546,283.00092
11547,154.01591
11548,-31.514309
11549,51.29224
11550,75.54992
11551,114.054535
11552,68.09638
11553,88.87688
11554,231.69026
11555,204.41556
11556,320.4618
11557,1346.9938
11558,291.5695
11559,340.7301
11560,200.73369
11561,1057.9072
11562,142.20383
11563,183.48894
11564,627.6508
11565,239.45041
11566,406.94702
11567,38.233124
11568,419.58124
11569,31.200293
11570,85.211586
11571,192.80443
11572,62.441364
11573,158.1387
11574,207.43463
11575,430.21045
11576,60.502407
11577,219.31703
11578,202.73676
11579,183.31577
11580,50.800846
11581,75.37688
11582,161.72844
11583,74.32034
11584,69.63034
11585,496.5566
11586,276.7734
11587,208.65631
11588,209.47964
11589,45.75912
11590,189.0874
11591,84.44152
11592,104.61539
11593,187.93152
11594,76.78928
11595,165.88347
11596,161.05617
11597,78.40384
11598,71.17767
11599,171.30014
11600,214.08548
11601,140.77596
11602,520.9846
11603,200.46959
11604,271.84677
11605,70.255974
11606,92.36195
11607,99.48649
11608,181.53789
11609,153.75185
11610,453.30478
11611,122.19557
11612,82.07505
11613,32.784714
11614,260.75095
11615,44.97635
11616,234.82312
11617,48.09754
11618,320.8097
11619,89.52679
11620,133.70705
11621,204.79303
11622,58.452717
11623,293.70517
11624,124.2716
11625,213.44656
11626,154.69943
11627,346.24478
11628,107.944534
11629,246.58842
11630,148.04224
11631,39.98972
11632,218.61694
11633,46.41852
11634,133.54158
11635,162.26404
11636,229.04857
11637,132.36646
11638,248.91243
11639,174.89824
11640,98.580475
11641,162.75134
11642,95.468216
11643,60.157627
11644,475.40292
11645,120.36774
11646,25.85912
11647,91.401245
11648,103.25915
11649,1551.2617
11650,62.598686
11651,90.54683
11652,322.38223
11653,67.72889
11654,267.83734
11655,35.1453
11656,288.00333
11657,73.994286
11658,262.63
11659,271.0409
11660,50.58445
11661,287.5414
11662,183.31593
11663,32.89067
11664,195.05817
11665,119.91519
11666,164.5084
11667,305.96753
11668,237.24745
11669,345.8472
11670,153.26779
11671,587.9553
11672,161.88141
11673,150.54318
11674,186.37454
11675,77.23381
11676,302.06842
11677,19.476059
11678,145.58116
11679,82.38442
11680,165.8831
11681,32.980007
11682,210.1601
11683,27.327913
11684,310.08154
11685,167.42097
11686,167.05574
11687,303.0782
11688,201.72607
11689,288.43567
11690,74.343
11691,101.07537
11692,235.66907
11693,133.74892
11694,213.03453
11695,233.28383
11696,70.79993
11697,266.37057
11698,173.02711
11699,215.34993
11700,261.39172
11701,297.83636
11702,176.98628
11703,108.035065
11704,182.10173
11705,56.64063
11706,49.70147
11707,62.644447
11708,266.06793
11709,212.55428
11710,466.3393
11711,150.08754
11712,193.83478
11713,156.08862
11714,347.47165
11715,95.16236
11716,94.32413
11717,353.1939
11718,265.33087
11719,39.247402
11720,131.03848
11721,30.13101
11722,46.662453
11723,48.243813
11724,414.30328
11725,160.95802
11726,198.26868
11727,158.27002
11728,94.45513
11729,144.34453
11730,628.4949
11731,255.78113
11732,327.43646
11733,2100.2861
11734,548.4966
11735,132.08575
11736,214.44327
11737,172.56361
11738,57.66165
11739,223.92354
11740,308.57404
11741,166.44733
11742,165.8831
11743,302.8708
11744,137.64267
11745,22.081505
11746,170.0753
11747,62.24501
11748,134.10187
11749,290.28632
11750,291.41168
11751,405.31564
11752,250.05879
11753,167.5856
11754,195.48854
11755,143.03426
11756,206.19727
11757,227.02267
11758,303.63617
11759,260.1496
11760,61.907055
11761,169.82101
11762,37.967422
11763,280.11664
11764,163.81088
11765,278.0329
11766,263.28537
11767,286.38742
11768,115.62206
11769,117.28
11770,140.96106
11771,141.02005
11772,193.10635
11773,136.06946
11774,223.83209
11775,410.0122
11776,136.07288
11777,254.62656
11778,454.83545
11779,330.60028
11780,-17.902874
11781,56.50487
11782,159.40544
11783,236.5459
11784,456.4449
11785,141.22902
11786,326.14105
11787,230.08243
11788,83.05561
11789,170.03284
11790,146.86769
11791,245.17291
11792,155.6988
11793,202.09651
11794,61.88058
11795,315.1825
11796,51.122726
11797,74.72075
11798,103.47485
11799,206.39317
11800,130.69772
11801,182.18048
11802,210.8812
11803,171.2854
11804,82.95776
11805,157.16594
11806,399.54837
11807,178.65038
11808,100.4137
11809,608.39575
11810,137.41986
11811,1120.8827
11812,670.8037
11813,140.43604
11814,249.02428
11815,401.6703
11816,122.00012
11817,160.50346
11818,151.89053
11819,308.24142
11820,263.0384
11821,138.37143
11822,195.3436
11823,334.15393
11824,295.72787
11825,70.91789
11826,141.90152
11827,185.58044
11828,12.088418
11829,420.86865
11830,123.609665
11831,80.87379
11832,66.0779
11833,156.23503
11834,77.17764
11835,399.61224
11836,37.47881
11837,101.028564
11838,187.36766
11839,346.18317
11840,237.79277
11841,41.039165
11842,177.05806
11843,214.35039
11844,30.201698
11845,483.81335
11846,85.443375
11847,164.64093
11848,190.60832
11849,196.95071
11850,160.02873
11851,109.67468
11852,179.81316
11853,186.60707
11854,62.45266
11855,155.9777
11856,181.91054
11857,185.70638
11858,102.72889
11859,23.078295
11860,130.89206
11861,-13.725824
11862,312.93927
11863,123.42673
11864,204.80394
11865,171.96376
11866,220.96628
11867,92.690865
11868,169.96242
11869,115.00981
11870,36.75619
11871,273.30508
11872,189.2635
11873,275.21194
11874,244.05472
11875,56.860466
11876,346.28836
11877,175.37035
11878,161.51547
11879,85.02051
11880,213.19395
11881,375.77023
11882,230.04538
11883,111.43554
11884,372.59518
11885,268.2418
11886,97.64397
11887,80.6738
11888,424.49472
11889,205.31795
11890,50.634296
11891,254.64737
11892,-24.527697
11893,227.33237
11894,253.6733
11895,344.6303
11896,742.07544
11897,245.0988
11898,166.98
11899,359.83163
11900,1076.7151
11901,93.16045
11902,110.76067
11903,90.34713
11904,134.80305
11905,218.74051
11906,50.940887
11907,172.18022
11908,248.96008
11909,146.2866
11910,11.928341
11911,122.741005
11912,144.43323
11913,195.709
11914,186.64824
